511,391,510,414:510,413,95,137;510,414,130,142;509,412,135,74;510,414,181,730;507,401,184,146;510,414,446,787;510,414,722,752;510,414,748,0;510,414,782,440;509,390,904,772;510,413,988,1335;510,414,1263,815;510,414,1309,243;509,391,1341,825;510,413,1379,831;510,413,1393,252;510,408,1421,835;510,405,1659,862;510,414,1678,1078;510,414,1784,516;510,414,1791,1109;510,413,1793,0;510,413,1829,1119;511,402,1849,1124;509,412,1963,1374;510,414,1988,219;510,408,2264,1159;506,399,2400,942;510,413,2485,0;510,414,2519,958;510,413,2557,961;509,410,2566,963;510,414,2583,1398;510,413,2675,583;510,414,2690,1194;510,414,2729,1197;510,414,2758,588;510,413,2774,1201;510,413,2862,0;510,413,3128,367;511,404,3211,1235;510,411,3235,372;510,414,3337,631;512,402,3435,16;510,414,3499,0;510,414,3638,0;510,413,3744,1274;510,414,3800,1098;509,392,3936,129;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
511,415,510,414:510,414,3,11;510,414,58,33;510,414,76,62;510,414,129,134;510,414,130,142;510,414,180,729;510,414,243,0;510,414,254,745;510,414,299,1311;510,414,360,110;510,414,370,718;510,414,376,719;510,414,445,786;510,414,458,173;510,414,475,797;510,414,592,826;510,414,615,426;510,414,694,433;510,414,726,754;510,414,737,0;510,414,748,0;510,414,755,1326;510,414,759,871;510,414,782,440;510,414,1152,1342;510,414,1210,468;510,414,1263,815;510,414,1309,243;510,414,1405,253;510,414,1670,1074;510,414,1677,864;510,414,1720,207;510,414,1729,1091;510,414,1791,1109;510,414,1953,1136;510,414,1981,311;510,414,1988,219;510,414,2128,1380;510,414,2260,1386;510,414,2346,936;510,414,2415,328;510,414,2518,957;510,414,2519,958;510,414,2641,1400;510,414,2690,1194;510,414,2729,1197;510,414,2869,1208;510,414,2959,1006;510,414,3250,1238;510,414,3337,631;510,414,3499,0;510,414,3655,1437;510,414,3800,1098;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
511,391,548,403:517,393,115,133;522,393,211,1308;522,393,270,748;520,400,304,710;524,391,362,765;522,392,416,776;522,392,516,806;519,405,552,165;519,405,553,435;519,394,668,748;522,393,758,870;519,400,822,882;520,399,829,886;524,391,1164,801;522,392,1172,464;522,393,1195,964;509,391,1341,825;520,392,1559,503;522,393,1688,284;522,392,1730,1363;532,392,1809,294;511,402,1849,1124;518,395,1915,524;518,395,1973,1374;522,392,2033,532;519,394,2237,1385;524,404,2263,94;528,407,2284,927;522,392,2308,1389;506,399,2400,942;522,392,2403,234;522,393,2404,326;534,414,2462,43;529,407,2465,1177;521,392,2466,951;522,393,2586,99;522,392,2661,340;522,393,2797,987;511,387,3233,372;512,402,3435,16;522,392,3582,1262;522,392,3652,397;522,393,3808,1443;520,399,3809,1443;519,395,3859,1285;525,389,3883,300;522,392,3914,1112;509,392,3936,129;522,392,3995,567;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
511,404,548,414:510,414,14,25;510,414,43,8;510,413,95,137;510,414,254,745;520,400,304,710;510,414,308,756;511,414,333,714;528,407,342,149;510,414,370,718;510,414,475,797;519,405,552,165;519,405,553,435;510,414,592,826;511,414,674,0;528,407,691,1323;510,414,750,867;510,414,755,1326;514,413,971,210;529,415,1267,473;510,413,1379,831;510,414,1405,253;510,408,1421,835;510,405,1659,862;513,407,1735,291;529,407,1752,1364;518,415,1847,215;511,402,1849,1124;525,417,1904,306;510,414,1981,311;510,414,1988,219;528,407,1989,1140;529,415,2169,916;510,414,2247,1386;524,404,2263,94;510,408,2264,1159;528,407,2284,927;534,414,2462,43;529,407,2465,1177;510,414,2481,239;510,413,2557,961;509,410,2566,963;510,413,2774,1201;511,414,2887,103;511,404,3211,1235;510,411,3235,372;510,414,3250,1238;512,402,3435,16;510,414,3655,1437;531,416,3686,1086;529,407,3798,1280;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
511,415,516,423:513,417,151,143;510,414,254,745;510,415,263,705;511,414,333,714;510,414,403,0;512,418,420,778;512,419,459,158;514,418,483,800;511,414,674,0;510,414,685,851;510,414,747,199;516,419,762,756;510,414,786,0;514,424,827,764;514,424,851,68;514,413,971,210;510,416,1024,184;510,415,1203,806;510,414,1309,243;512,417,1321,987;511,415,1326,478;516,419,1465,1020;511,414,1527,1038;511,415,1533,1039;510,414,1654,279;510,414,1720,207;518,415,1847,215;510,414,1889,0;511,415,1899,1371;510,414,1981,311;510,414,1993,1375;512,417,2102,1149;514,419,2292,1388;516,423,2343,324;510,415,2391,504;513,418,2446,1176;510,414,2585,0;510,414,2784,1404;514,419,2827,349;515,424,2828,350;512,418,2861,1407;511,414,2887,103;515,419,3445,1428;515,419,3446,641;516,419,3548,543;514,418,3597,1073;517,419,3647,1080;513,416,3703,659;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
511,424,516,710:516,425,152,136;516,672,303,157;522,697,402,60;516,424,522,809;513,670,640,1321;514,424,827,764;514,424,851,68;516,426,992,214;525,454,1189,467;512,669,1201,806;512,669,1247,812;512,669,1249,975;511,706,1484,1025;513,711,1543,1356;479,637,1561,504;515,424,1599,1359;534,467,1653,861;506,672,1750,208;516,423,1753,1364;522,428,1776,876;516,424,1838,0;516,424,2012,1141;515,426,2142,224;513,668,2185,41;512,669,2280,321;513,711,2299,1162;516,423,2343,324;509,689,2584,573;517,425,2600,336;515,425,2703,1195;513,712,2766,346;515,424,2828,350;516,425,2943,601;520,691,2962,1007;512,669,3026,1221;516,425,3033,1414;508,669,3035,607;509,688,3053,1223;512,669,3070,525;512,669,3271,1422;525,435,3341,1049;517,425,3581,0;516,425,3656,656;512,707,3748,1274;537,497,3817,406;503,667,3823,667;517,425,3868,670;509,688,3875,1287;509,688,4081,0;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
517,415,548,425:516,425,152,136;517,425,210,1307;522,428,322,424;529,415,434,725;517,425,462,127;517,425,466,726;517,425,482,727;517,425,486,1316;516,424,522,809;520,427,760,200;516,419,762,756;516,425,831,1329;525,417,963,1334;517,425,1143,230;517,425,1169,231;529,415,1267,473;529,415,1291,980;517,425,1319,822;516,419,1465,1020;529,415,1520,1355;529,416,1643,507;516,423,1753,1364;521,419,1777,209;517,425,1821,1117;516,424,1838,0;518,415,1847,215;517,425,1885,481;525,417,1904,306;516,425,1905,483;517,425,2004,1140;516,424,2012,1141;529,415,2025,1376;529,415,2169,916;516,423,2343,324;518,424,2394,561;534,414,2462,43;516,425,2598,1187;516,424,2599,1188;517,425,2600,336;517,424,2735,978;516,425,2923,1001;516,425,2943,601;518,424,3149,619;516,419,3548,543;517,425,3581,0;517,425,3592,652;517,419,3647,1080;531,416,3686,1086;527,428,3728,126;529,415,3837,1445;517,425,3868,670;517,424,4085,1130;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
517,426,548,710:516,425,152,136;549,695,196,1307;549,695,219,699;516,672,303,157;522,428,322,424;522,697,402,60;517,425,462,127;517,425,466,726;550,694,663,746;517,426,709,1323;549,689,752,442;549,689,753,437;520,427,760,200;517,426,881,897;516,426,992,214;525,454,1189,467;551,706,1257,236;550,692,1471,261;511,706,1484,1025;479,637,1561,504;549,698,1573,203;525,435,1632,1360;534,467,1653,861;531,450,1736,515;522,428,1776,876;541,711,2160,225;513,668,2185,41;513,711,2299,1162;551,708,2307,322;534,414,2462,43;521,720,2495,333;526,455,2554,510;550,702,2563,334;517,425,2600,336;513,712,2766,346;549,698,2821,991;601,615,2829,0;520,691,2962,1007;549,695,2997,1010;549,698,3122,1021;518,424,3149,619;525,435,3341,1049;547,683,3396,384;550,702,3580,1262;517,425,3581,0;517,425,3592,652;527,428,3728,126;512,707,3748,1274;550,702,3778,295;537,497,3817,406;509,688,3875,1287;542,711,3877,408;559,678,4047,686;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
0,711,435,1026:219,775,161,690;235,824,169,727;435,856,249,703;435,855,269,706;435,856,284,1310;447,885,285,99;449,918,527,812;474,664,821,175;447,915,1225,1347;435,856,1240,973;418,869,1244,80;225,1155,1278,81;235,824,1323,822;435,856,1367,829;372,1094,1455,495;249,812,1485,1026;435,856,1499,263;363,1099,1501,264;458,1053,1834,1120;426,987,2043,7;435,856,2059,905;450,896,2070,537;499,698,2238,320;435,856,2244,1385;250,813,2262,1387;463,1004,2304,931;435,856,2339,323;339,1112,2981,267;450,904,3008,361;450,880,3011,107;435,856,3090,1226;327,1120,3110,1020;362,1100,3114,1021;450,919,3203,371;435,856,3265,626;250,812,3280,627;435,856,3286,1045;435,856,3302,0;507,719,3326,48;462,639,3378,634;462,845,3496,391;489,797,3632,9;327,857,3670,18;436,855,3715,1271;435,856,3822,407;219,777,3836,1283;449,919,3858,554;447,885,4006,1123;435,856,4094,1453;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
0,1027,435,1098:324,1123,242,702;405,1095,245,742;225,1155,1278,81;424,1089,1292,981;372,1094,1455,495;405,1095,1474,1022;424,1089,1478,498;405,1095,1494,839;363,1099,1501,264;405,1095,1544,502;409,1101,1576,1044;405,1095,1600,1050;405,1095,1818,296;458,1053,1834,1120;426,987,2043,7;463,1004,2304,931;405,1095,2341,935;405,1095,2342,1390;405,1095,2349,936;405,1095,2350,96;406,1096,2351,937;405,1096,2352,1167;378,1095,2354,1167;424,1089,2356,1168;378,1095,2357,232;363,1100,2928,1409;339,1112,2981,267;405,1096,3005,605;424,1089,3047,524;327,1120,3110,1020;362,1100,3114,1021;402,1097,3177,369;405,1096,3209,1032;405,1095,3210,1033;378,1095,3225,0;356,1108,3307,630;424,1089,3311,1242;405,1095,3315,1047;424,1089,3317,378;363,1099,3339,1244;405,1095,3340,1244;405,1095,3400,1055;405,1095,3409,1248;405,1095,3426,1058;405,1096,3485,643;405,1096,3529,1259;400,1102,3810,1099;405,1095,3977,565;405,1096,3980,1295;405,1095,3982,1296;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
436,711,499,885:496,799,222,700;435,856,249,703;436,855,250,704;435,855,269,706;447,885,282,98;447,885,285,99;474,664,821,175;492,682,1167,1343;506,713,1196,804;447,857,1224,1347;511,816,1231,810;435,856,1240,973;507,831,1246,471;435,856,1252,1348;435,856,1289,1349;448,885,1306,984;448,885,1345,1351;448,885,1362,994;435,856,1499,263;499,795,1504,473;476,839,1564,848;448,885,2064,535;436,855,2066,1146;448,885,2068,536;448,885,2071,538;435,856,2074,906;527,855,2182,548;506,780,2203,550;499,698,2238,320;459,889,2310,932;515,752,2315,501;435,856,2339,323;436,856,2402,943;499,795,2438,1174;447,885,2439,947;475,843,2444,947;448,885,2973,1410;450,880,3011,107;466,890,3012,108;435,856,3265,626;435,856,3286,1045;507,719,3326,48;515,751,3329,49;501,700,3373,1246;462,845,3496,391;477,839,3538,541;489,797,3632,9;512,768,3693,1087;436,855,3715,1271;447,885,4006,1123;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
436,886,499,1098:447,885,282,98;447,885,285,99;449,918,527,812;449,1104,825,67;447,915,1225,1347;448,885,1226,809;454,898,1228,971;454,898,1229,1347;448,885,1306,984;448,885,1345,1351;454,897,1428,835;424,1089,1478,498;448,885,1495,840;458,1053,1834,1120;447,885,1908,1132;448,885,2008,899;448,885,2029,1143;426,987,2043,7;454,899,2063,1378;448,885,2064,535;448,885,2065,1145;448,886,2067,536;448,885,2068,536;448,885,2069,537;450,896,2070,537;448,885,2071,538;448,885,2073,1378;448,885,2075,538;448,885,2143,545;463,1004,2304,931;459,889,2310,932;424,1089,2356,1168;448,885,2434,1393;454,898,2435,1393;448,885,2436,1393;448,885,2437,1393;448,885,2582,1187;448,885,2655,582;448,885,2799,347;450,904,3008,361;466,890,3012,108;454,898,3013,1012;450,896,3014,1012;454,900,3200,370;450,919,3203,371;448,885,3262,1042;424,1089,3311,1242;449,919,3858,554;448,885,3865,1106;448,885,4005,1449;447,885,4006,1123;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
0,1099,373,1153:356,1108,150,76;324,1123,242,702;225,1155,1278,81;363,1100,1284,819;363,1100,1290,820;356,1109,1293,475;357,1134,1385,84;372,1094,1455,495;356,1108,1476,1023;356,1108,1500,199;363,1099,1501,264;363,1100,1506,1031;327,1120,1517,842;320,1142,1548,1356;323,1143,1585,1046;356,1109,1648,861;338,1150,1863,521;356,1108,1883,1370;317,1152,2084,315;359,1106,2097,222;356,1108,2734,587;363,1100,2928,1409;356,1108,2957,520;339,1112,2981,267;363,1100,3045,1222;327,1120,3110,1020;362,1100,3114,1021;370,1152,3123,1227;356,1108,3185,530;320,1143,3219,1236;363,1099,3304,1423;393,1119,3305,377;356,1108,3307,630;363,1099,3339,1244;356,1109,3355,1245;324,1123,3399,1248;356,1108,3542,1259;370,1152,3665,1438;356,1108,3688,1270;184,1278,3786,52;356,1108,3806,666;356,1108,3981,1448;356,1109,4082,1452;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
0,1154,373,4095:219,1292,311,712;244,1301,361,718;220,1294,903,1331;219,1292,1255,472;225,1155,1278,81;204,1269,1340,824;203,1269,1353,993;245,1300,1372,483;219,1293,1475,1354;207,1266,1579,272;242,1302,1817,518;203,1269,1822,1367;338,1150,1863,521;215,1244,1937,1373;244,1300,1955,309;317,1152,2084,315;404,1268,2195,2;215,1244,2207,1156;219,1293,2226,551;203,1269,2289,499;219,1293,2587,574;222,1295,2692,584;219,1293,2709,586;219,1293,2728,978;244,1300,2775,1201;215,1244,2837,1406;215,1244,2838,1406;408,1175,2841,351;219,1293,3065,1224;370,1152,3123,1227;242,1302,3129,1418;243,1301,3198,1420;243,1301,3372,1426;219,1293,3467,1429;219,1293,3500,1255;239,1302,3506,644;214,1244,3536,393;244,1301,3607,1263;242,1302,3654,1437;370,1152,3665,1438;184,1278,3786,52;215,1244,3821,406;243,1301,4025,1124;219,1293,4066,1452;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
374,1099,499,1177:507,1158,185,84;438,1149,190,1307;438,1149,477,161;449,1104,825,67;473,1177,1018,783;438,1148,1165,191;408,1175,1168,959;396,1112,1204,1345;363,1100,1290,820;357,1134,1385,84;372,1094,1455,495;408,1175,1523,1355;409,1101,1576,1044;438,1149,1744,478;449,1177,1819,1367;507,1157,1841,882;449,1178,2026,220;408,1175,2045,1377;359,1106,2097,222;406,1096,2351,937;378,1095,2354,1167;378,1095,2357,232;473,1177,2367,1390;449,1177,2407,944;408,1175,2452,237;496,1198,2826,1205;408,1175,2841,351;439,1149,2849,352;363,1100,2928,1409;449,1177,2953,1216;370,1152,3123,1227;469,1172,3153,619;402,1097,3177,369;378,1095,3225,0;393,1119,3305,377;424,1089,3311,1242;424,1089,3317,378;408,1175,3365,381;438,1149,3428,1249;405,1096,3485,643;410,1101,3486,643;408,1175,3619,1436;370,1152,3665,1438;393,1119,3685,1270;400,1102,3810,1099;405,1096,3980,1295;449,1177,3996,1297;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
374,1178,499,4095:490,1248,137,48;490,1248,138,716;507,1158,185,84;473,1177,1018,783;488,1237,1191,804;491,1249,1408,1001;491,1248,1409,1002;491,1205,1780,210;449,1177,1819,1367;490,1249,1835,480;490,1248,2022,901;490,1248,2023,1142;490,1248,2024,1142;449,1178,2026,220;490,1249,2172,917;490,1248,2173,547;404,1268,2195,2;490,1248,2214,550;490,1249,2224,921;498,1199,2344,324;498,1199,2345,935;473,1177,2367,1390;490,1249,2377,939;491,1248,2397,942;449,1177,2407,944;497,1199,2409,1392;408,1175,2452,237;490,1249,2652,1191;497,1199,2674,1401;496,1198,2826,1205;408,1175,2841,351;487,1231,2866,1208;449,1177,2953,1216;449,1177,3046,1223;370,1152,3123,1227;469,1172,3153,619;482,1212,3193,531;490,1248,3466,642;481,1210,3476,1254;490,1249,3479,1063;490,1248,3519,1258;449,1178,3676,1269;490,1248,3696,1087;490,1248,3818,0;490,1248,3819,1444;481,1216,3881,1107;497,1199,3908,1289;449,1177,3996,1297;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
500,711,541,735:541,733,13,24;538,733,294,710;543,727,316,159;521,730,335,761;535,735,371,152;541,732,943,454;540,733,944,777;542,712,1052,219;506,713,1196,804;534,732,1198,805;542,735,1394,832;536,733,1430,493;533,733,1480,838;540,733,1512,1033;513,711,1543,1356;542,714,1602,204;537,732,1759,515;541,733,1836,1368;526,737,2152,1382;541,711,2160,225;534,732,2210,1157;513,711,2272,498;513,711,2299,1162;535,732,2333,558;534,732,2421,1173;539,733,2453,331;521,720,2495,333;543,727,2510,1181;521,730,2551,1397;534,732,2606,1399;537,735,2607,337;513,712,2766,346;535,732,2768,984;537,732,2834,516;513,711,2985,1009;507,719,3326,48;540,736,3450,285;534,732,3465,1253;522,732,3525,1066;542,711,3657,1081;520,724,3684,1438;534,732,3872,1286;533,728,3916,19;536,734,3959,1292;533,733,3999,303;536,734,4090,1303;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
500,736,541,739:536,736,145,50;542,739,230,149;521,730,335,761;535,735,371,152;535,737,897,71;536,736,1200,965;529,739,1227,809;542,737,1258,813;536,736,1315,0;536,736,1328,1351;536,736,1505,840;529,739,1549,1041;541,740,1554,503;536,736,1703,1085;537,740,2049,904;526,737,2152,1382;539,737,2325,557;536,736,2331,1165;536,736,2332,1166;536,736,2386,502;536,736,2422,945;539,733,2453,331;535,736,2526,1182;521,730,2551,1397;537,735,2607,337;536,736,2623,578;536,736,2625,579;536,736,2626,966;534,741,2777,1202;536,736,3006,1412;523,743,3071,611;542,738,3194,1235;507,719,3326,48;515,751,3329,49;536,736,3374,0;536,736,3386,1053;536,736,3387,1054;540,736,3450,285;522,732,3525,1066;536,736,3649,1081;529,739,3679,546;539,738,3867,669;536,734,3959,1292;529,739,3991,679;536,736,3992,680;533,733,3999,303;541,738,4095,690;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
542,711,548,734:541,733,13,24;549,732,253,1309;542,712,287,708;543,727,316,159;542,712,572,822;541,732,943,454;542,712,1052,219;542,712,1336,1351;546,735,1360,828;542,735,1394,832;542,712,1468,497;549,731,1556,847;542,712,1557,1357;542,714,1602,204;542,712,1635,860;542,711,1647,1360;541,733,1836,1368;550,720,1958,310;542,713,1997,896;548,732,2037,532;549,731,2052,1144;547,735,2055,904;542,712,2085,539;549,722,2087,539;541,711,2160,225;551,708,2307,322;550,720,2482,1394;550,721,2484,953;543,727,2510,1181;549,719,2604,245;545,729,2616,246;544,733,2617,247;549,724,2807,260;550,730,2825,349;544,726,3007,1011;549,715,3052,608;545,727,3268,1240;549,726,3316,1242;542,712,3468,1253;549,726,3535,647;542,711,3657,1081;542,712,3779,1442;542,711,3877,408;549,715,3905,1110;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
542,735,548,739:542,739,8,23;541,733,13,24;542,739,230,149;545,736,252,94;544,738,275,751;544,736,352,716;547,736,353,1312;544,736,391,116;547,736,887,899;547,736,899,902;542,739,1242,466;542,737,1258,813;543,735,1347,247;546,735,1360,828;547,736,1370,998;543,741,1377,83;542,735,1394,832;542,739,1650,1068;548,732,2037,532;547,736,2040,314;544,736,2050,1377;547,735,2055,904;542,738,2133,488;547,736,2164,1153;542,739,2321,1164;547,736,2414,506;543,738,2418,328;544,736,2419,1392;547,737,2450,948;546,737,2588,336;544,733,2617,247;547,738,2760,589;547,736,2921,600;547,737,3027,1014;542,738,3194,1235;547,737,3204,1420;543,735,3206,1235;542,738,3353,632;540,736,3450,285;547,736,3527,1067;547,736,3531,392;543,735,3828,552;548,736,3950,1292;545,739,3997,680;541,738,4095,690;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
500,740,539,767:539,748,174,82;539,748,247,743;531,769,805,442;539,748,1044,455;522,747,1194,1345;529,739,1227,809;539,748,1411,834;529,739,1549,1041;541,740,1554,503;539,766,1666,863;528,749,1705,1362;540,758,1708,1362;539,766,2044,1143;539,748,2047,1377;540,758,2048,1144;537,740,2049,904;539,767,2149,913;526,737,2152,1382;538,744,2163,40;539,766,2313,1163;534,755,2314,933;515,752,2315,501;520,754,2347,559;538,754,2366,1390;540,749,2373,560;529,752,2448,563;540,747,2449,563;535,763,2451,236;540,759,2609,965;538,750,2624,249;531,759,2635,1190;522,747,2725,977;534,741,2777,1202;531,759,2791,985;540,745,2919,1213;523,743,3071,611;539,767,3216,623;515,751,3329,49;528,745,3431,386;530,765,3444,1428;540,765,3477,1063;521,767,3539,648;538,754,3555,1070;529,750,3677,1085;512,768,3693,1087;539,748,3789,1443;539,738,3867,669;539,748,3874,1286;529,739,3991,679;537,756,4020,413;539,748,4069,1301;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
500,768,539,4095:507,1158,185,84;496,799,222,700;539,767,281,707;531,769,805,442;449,1104,825,67;488,1237,1191,804;511,816,1231,810;547,780,1237,811;507,831,1246,471;535,810,1317,193;499,795,1504,473;539,767,1630,1360;539,766,1666,863;491,1205,1780,210;458,1053,1834,1120;507,1157,1841,882;539,767,2149,913;527,855,2182,548;404,1268,2195,2;506,780,2203,550;463,1004,2304,931;525,805,2335,1389;525,804,2336,1166;498,1199,2344,324;498,1199,2345,935;538,777,2369,560;497,1199,2409,1392;499,795,2438,1174;535,763,2451,236;536,777,2473,238;529,776,2530,1183;539,770,2575,335;539,767,2718,1196;496,1198,2826,1205;487,1231,2866,1208;537,777,2963,1410;466,890,3012,108;450,919,3203,371;539,767,3216,623;500,795,3283,628;537,777,3425,1249;530,765,3444,1428;539,767,3448,1251;537,777,3462,1429;526,783,3471,389;536,776,3472,390;521,767,3539,648;512,768,3693,1087;571,875,3824,297;507,1157,3873,408;529,803,3975,678;537,777,3985,1449;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
540,740,548,759:542,739,8,23;544,747,27,56;539,748,174,82;542,739,230,149;543,752,318,423;539,748,1044,455;544,746,1045,1339;543,741,1377,83;543,752,1493,86;546,741,1551,1357;541,740,1554,503;540,758,1708,1362;545,746,1790,1108;539,748,2047,1377;540,758,2048,1144;550,746,2134,1381;546,741,2158,547;538,744,2163,40;547,759,2196,918;547,759,2199,919;550,756,2301,1162;546,759,2302,931;546,741,2322,1164;538,754,2366,1390;540,749,2373,560;543,738,2418,328;540,747,2449,563;540,759,2609,965;538,750,2624,249;547,738,2760,589;543,750,2854,352;540,745,2919,1213;546,745,2972,604;546,760,3157,1026;546,741,3356,1245;547,759,3361,633;542,746,3375,383;550,743,3377,115;538,754,3555,1070;549,750,3624,123;540,758,3687,400;539,738,3867,669;539,748,3874,1286;545,750,3878,1287;547,759,3893,1109;546,741,3971,1294;544,746,3986,1296;545,739,3997,680;546,741,4011,682;537,756,4020,413;546,741,4083,1302;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;499,225,0,20;
