727745,919426,448,20;778763,867435,134,333;775180,860359,641,105;741718,862234,63,14;734385,873610,1009,510;737398,850050,772,428;984706,916545,158,335;1021128,875051,884,445;985820,858145,201,341;955881,898021,708,419;967935,869247,612,241;1029550,925194,1007,311;
87524,359159,330,196;47852,354958,470,382;23581,327496,655,248;102959,333587,358,367;22846,295798,9,139;62080,297013,502,222;549223,969956,617,402;547810,920207,522,225;575876,909378,1015,511;588869,899571,824,487;619784,950113,43,144;580316,968866,820,436;
591103,504235,305,223;613458,484806,618,402;612585,499347,657,408;604381,462302,332,362;550770,474884,832,437;552023,519918,544,1;7883,1029516,815,27;6106,795626,135,6;8449,1007828,954,29;1614,300148,689,2;57714,1022929,735,30;8062,997276,354,365;
690441,962938,46,5;655031,973527,996,462;641632,970850,3,41;628610,880502,484,21;627585,966433,499,386;619784,950113,43,144;1001711,294635,918,516;1008386,452364,776,32;1046999,226731,565,24;981965,347032,461,217;1015403,269926,1021,465;978117,309277,520,280;
220276,726754,937,298;182495,648493,541,231;189372,688851,191,340;255853,672037,947,504;255564,688546,894,446;220963,648375,719,255;431467,514494,334,197;403722,519061,964,506;387447,496504,75,326;401969,495740,249,351;434688,509192,866,441;389947,520963,769,427;
1025381,175409,686,414;917985,135270,87,157;918605,189393,462,83;974923,189846,156,335;991419,106936,1006,310;920634,125330,271,66;680133,821860,956,455;713738,794002,141,334;653590,791978,975,459;706344,748647,966,457;667638,750451,359,367;739157,762566,1017,134;
179427,1019688,911,449;227205,1029121,556,233;173143,987797,994,508;241505,974952,933,452;256073,1010139,324,227;220762,969235,169,170;611678,824337,702,125;597405,802379,218,207;615336,793072,466,84;568526,827874,159,336;573224,805128,512,100;606578,828044,775,262;
646776,1025285,6,137;637997,1008219,23,318;437011,1038401,952,38;645797,1047703,794,266;584114,1032854,342,230;599529,1005874,929,451;16032,451738,701,417;42580,464151,839,512;41737,403009,558,290;61280,498157,987,40;88858,445703,503,275;86348,407750,822,272;
455009,350497,745,423;483044,345973,95,47;474944,381027,476,86;489699,350143,696,471;436137,366103,538,392;465042,339026,993,132;775180,860359,641,105;736677,834090,1019,464;728846,808298,887,495;738635,790846,991,518;770955,777119,433,379;739157,762566,1017,134;
433053,455430,639,309;402755,497665,231,346;392081,475805,726,476;387447,496504,75,326;412446,451580,316,71;434688,509192,866,441;648805,502220,160,184;613458,484806,618,402;677967,449328,786,33;616365,494643,353,234;622529,419088,833,276;617185,471697,278,217;
984706,916545,158,335;958451,937451,785,429;947546,947286,180,192;904087,921198,2,41;911877,934809,743,477;955881,898021,708,419;382186,969489,608,401;398600,908551,369,19;419960,937489,403,210;358824,939240,387,209;354769,887642,877,494;399875,900114,265,65;
1010122,833723,93,329;1017807,806114,195,175;977985,823301,741,258;982556,828188,545,103;1003899,784788,685,250;957182,801828,155,166;5572,118718,314,360;20840,37689,871,442;61098,64276,562,395;95783,113314,592,97;23032,126277,614,113;65555,139292,649,247;
681074,269776,1014,519;696499,278277,802,13;706803,221174,373,206;658545,206586,395,372;692595,205106,717,420;647838,270252,426,212;749229,10955,961,517;779062,2401,700,12;692864,31571,55,14;830036,41016,986,307;811931,79144,48,45;735551,57024,916,498;
123995,571003,593,398;109376,605854,357,366;163979,639929,200,199;171574,598342,999,509;181523,541235,939,452;130329,646206,341,364;441,18866,82,328;184006,272,636,27;111517,30972,186,195;33342,18388,28,142;87134,17165,742,422;98397,20620,148,179;
981965,347032,461,217;966552,359904,525,390;973394,313111,192,196;940467,314037,599,112;943369,306047,805,432;911688,343441,468,85;640112,988289,144,162;637997,1008219,23,318;627585,966433,499,386;580316,968866,820,436;599529,1005874,929,451;563159,975832,555,394;
392188,736637,349,233;415535,718744,609,304;314346,766254,635,104;402294,762955,16,317;382411,770552,45,145;424431,723843,459,82;758379,449530,40,43;734862,451265,922,293;774671,444877,1016,464;720859,417425,781,483;759933,379930,513,9;765486,416801,748,477;
185536,28498,129,176;159960,105167,429,18;172847,55140,132,332;138060,78746,215,205;127548,45239,995,308;134077,67212,951,505;64840,768686,443,262;6932,794398,479,382;117043,765692,212,59;127077,700981,281,188;45809,657706,825,274;21660,651366,846,279;
569181,222905,773,130;578543,242253,475,270;603511,214163,263,186;564687,217853,878,444;605684,249420,311,0;597438,224430,368,18;346350,231568,491,23;288927,276942,656,466;286931,239328,965,456;328926,286346,252,211;296125,280202,777,428;349282,272271,364,238;
842151,667731,266,215;822200,706477,255,184;786261,676658,707,418;805346,704408,164,187;837548,637230,240,63;794896,641993,722,474;441,18866,82,328;20840,37689,871,442;2086,201574,841,35;27333,144229,644,405;23032,126277,614,113;32361,109659,274,353;
823979,142912,25,140;846059,152558,796,484;854682,167842,972,458;821637,178679,797,512;805365,173178,315,16;839664,184917,184,339;521142,300616,770,427;504158,314054,830,117;579445,337457,168,169;545185,373021,161,168;593852,372912,79,327;565821,383652,604,302;
528122,176501,808,433;501919,175452,666,119;482849,167356,637,405;488481,273017,767,31;437593,229199,68,150;514651,205500,166,336;613458,484806,618,402;617185,471697,278,217;589788,498036,214,344;582047,407334,621,10;606725,458774,455,90;550770,474884,832,437;
364960,542605,318,74;324717,490063,860,36;369062,502238,568,396;359890,546651,485,88;389947,520963,769,427;393070,536076,146,163;652044,280390,795,134;696499,278277,802,13;647838,270252,426,212;621934,280746,510,388;662112,342784,616,101;626348,295749,441,260;
878739,633051,424,255;925623,579858,221,7;938534,638104,989,131;889450,671988,624,403;868964,662806,527,390;901572,648349,927,500;142462,592576,286,355;163979,639929,200,199;109376,605854,357,366;83024,618010,360,204;126370,663859,367,368;149101,661209,765,426;
237173,189236,473,93;271029,234255,409,85;304916,190056,24,3;225587,189428,496,385;261788,244254,610,99;196772,225364,571,95;6106,795626,135,6;8449,1007828,954,29;7524,1027601,216,344;57714,1022929,735,30;30658,954320,883,445;23699,898422,783,264;
30658,954320,883,445;49924,946601,447,264;37716,902196,487,384;67471,907563,254,62;84474,919174,131,158;87713,947587,140,161;142462,592576,286,355;130329,646206,341,364;94906,592005,297,71;83024,618010,360,204;96602,585865,85,156;123995,571003,593,398;
138076,341170,930,296;133304,359896,139,160;87524,359159,330,196;111993,307237,405,248;40460,326333,209,343;62080,297013,502,222;631575,753701,47,321;653590,791978,975,459;706344,748647,966,457;696224,766298,234,347;667023,718776,49,146;692453,728698,936,501;
45809,657706,825,274;130329,646206,341,364;144758,682801,983,460;149101,661209,765,426;127077,700981,281,188;83024,618010,360,204;254017,438922,107,330;223741,406634,819,436;286973,428910,909,497;226850,384785,535,229;281158,439200,778,429;279051,371674,80,327;
697291,668980,981,130;692453,728698,936,501;712238,708408,704,418;659232,700480,979,517;667023,718776,49,146;666748,683404,968,457;778763,867435,134,333;823323,842294,242,64;845169,854062,317,191;819829,873313,402,374;775180,860359,641,105;820686,872292,437,258;
1046613,636128,320,192;1036463,660867,464,267;1047159,662729,343,231;1047154,739939,600,26;1046999,226731,565,24;1023477,655268,351,203;328527,86344,867,118;378281,104160,589,238;333209,27518,826,487;400827,34487,651,407;406672,59257,418,251;366867,14818,173,337;
843406,33478,1002,518;830036,41016,986,307;882685,37378,501,274;851046,75647,713,473;825651,80338,300,222;885593,86501,319,72;277092,102523,211,204;311035,153945,875,443;259741,133761,419,17;311565,102688,329,195;311566,145029,174,190;290039,112176,548,104;
657302,184174,690,415;638372,199991,572,293;692595,205106,717,420;676430,241489,277,354;647838,270252,426,212;605684,249420,311,0;1015091,529409,907,448;995057,589000,625,243;952602,547967,100,48;981187,512968,757,261;957447,524563,807,485;925623,579858,221,7;
884689,499148,709,419;867541,518988,0,315;937491,501598,688,415;924330,463020,880,120;942752,539701,480,383;897674,560003,886,121;998418,993733,478,219;958451,937451,785,429;947546,947286,180,192;901479,968857,549,288;909622,945121,940,453;945955,989208,90,329;
700996,591701,813,485;731213,602052,581,96;708904,520321,489,220;674095,560789,86,49;694491,520838,493,273;756564,539829,504,223;769021,950639,823,273;778763,867435,134,333;824021,847059,382,369;859007,933251,33,142;820686,872292,437,258;846719,868150,740,257;
755807,290693,591,398;773597,319528,661,409;805836,305665,583,25;766142,284538,110,50;786924,285962,35,146;776036,274671,857,282;372589,335556,542,284;342729,389852,699,28;322963,337030,22,42;413957,363311,756,112;375939,383467,698,417;379579,333872,679,412;
828906,994067,605,400;804786,1031482,71,151;842590,989954,642,311;907499,1014484,262,214;906849,994050,11,136;870548,966528,394,76;106255,1024198,1013,511;57714,1022929,735,30;49924,946601,447,264;105445,961536,42,147;123332,991715,891,287;87713,947587,140,161;
1033797,181483,844,490;1041489,39337,827,488;1025381,175409,686,414;1015312,58054,595,300;1025099,27163,678,121;991419,106936,1006,310;138076,341170,930,296;111993,307237,405,248;106613,281097,137,159;154944,282780,550,289;150078,261509,734,421;151446,294174,849,490;
842793,603878,408,249;824236,586453,718,473;861929,529797,861,492;821405,557420,420,252;897674,560003,886,121;797770,560254,224,179;775628,366875,112,51;772636,357011,893,288;812906,401565,244,183;846541,399214,97,154;839697,339167,788,265;841861,365853,276,66;
796101,771920,165,188;823323,842294,242,64;775180,860359,641,105;746021,789378,248,350;765785,752104,507,387;739157,762566,1017,134;98628,452472,598,399;158249,473233,389,20;164836,447562,153,165;163826,484426,810,434;61280,498157,987,40;162544,502871,723,109;
792298,284700,938,502;809688,279299,790,133;837254,294885,102,50;795218,226347,430,77;791782,269526,570,396;841942,237799,428,213;720859,417425,781,483;759933,379930,513,9;677967,449328,786,33;692125,369870,914,497;648224,392548,526,226;708218,358013,189,339;
522259,17404,941,502;469792,27516,179,338;484425,65335,446,19;499362,6410,631,103;517323,57050,903,290;515914,30069,352,78;157072,778311,959,126;202145,876406,971,458;195910,823702,949,300;145338,882039,136,333;199268,879948,534,391;126955,821789,980,306;
38688,367780,703,25;37720,377293,67,149;26062,367403,646,406;87524,359159,330,196;23581,327496,655,248;40460,326333,209,343;44905,822282,21,318;54672,798545,5,135;64840,768686,443,262;63165,733118,303,358;6106,795626,135,6;21660,651366,846,279;
952602,547967,100,48;937491,501598,688,415;957447,524563,807,485;911706,507651,398,373;897674,560003,886,121;925623,579858,221,7;474039,752133,683,413;424738,818306,69,324;480676,792679,1,135;402294,762955,16,317;396103,791654,149,164;441175,749174,984,507;
23699,898422,783,264;30658,954320,883,445;55980,930445,355,366;64840,900643,17,317;47230,889426,528,282;67471,907563,254,62;1012084,254869,859,492;971077,256644,865,285;954345,231140,654,314;975773,204133,892,515;1024219,196382,580,237;974923,189846,156,335;
237173,189236,473,93;237429,175163,465,268;185800,161349,774,483;252526,222215,345,365;221727,158414,950,301;196772,225364,571,95;159960,105167,429,18;169242,170434,768,114;200028,119607,957,505;185800,161349,774,483;221727,158414,950,301;213273,136122,561,291;
640112,988289,144,162;641632,970850,3,41;633162,952129,219,345;619784,950113,43,144;602077,996545,292,356;580316,968866,820,436;224853,56717,275,65;172847,55140,132,332;211385,39132,198,176;259868,88658,896,37;190290,100720,577,295;221227,120272,530,228;
796101,771920,165,188;800489,717789,958,455;770955,777119,433,379;766470,698475,449,214;733739,732041,74,325;739157,762566,1017,134;572252,104158,237,182;564677,63996,456,216;517323,57050,903,290;530431,104272,486,96;541066,137948,715,253;518506,98542,607,303;
647838,270252,426,212;647669,285480,335,363;608106,299514,208,58;605684,249420,311,0;614179,278589,385,82;626348,295749,441,260;934233,667099,611,401;909678,662334,205,58;891695,706156,27,43;889450,671988,624,403;894800,674351,423,87;901572,648349,927,500;
346350,231568,491,23;413804,194015,94,160;412577,193956,728,256;383679,264074,863,284;437593,229199,68,150;429704,252188,632,404;733739,732041,74,325;712238,708408,704,418;766470,698475,449,214;697291,668980,981,130;749022,656751,322,193;762167,656378,72,325;
981965,347032,461,217;971247,413703,181,173;933666,432827,147,52;885365,388951,452,79;957819,329849,290,356;911688,343441,468,85;842151,667731,266,215;837548,637230,240,63;878739,633051,424,255;889450,671988,624,403;874183,681742,410,211;893679,639180,336,364;
935896,277583,127,157;866838,268428,721,108;896734,314595,585,298;914401,313314,537,392;837254,294885,102,50;874628,330483,371,74;192255,906296,283,218;202145,876406,971,458;203282,880064,881,495;145338,882039,136,333;158311,906182,7,138;176006,834550,463,381;
935896,277583,127,157;940467,314037,599,112;943369,306047,805,432;896734,314595,585,298;890916,310257,531,391;911688,343441,468,85;455009,350497,745,423;469563,363770,247,350;413957,363311,756,112;431436,356363,471,92;474944,381027,476,86;427748,402652,10,140;
138060,78746,215,205;159960,105167,429,18;126853,148063,435,78;123184,85225,422,254;95783,113314,592,97;100534,120534,481,95;353452,871347,665,410;293620,867522,230,180;327418,795737,895,496;286636,814177,31,4;378589,793487,291,220;380564,841574,177,172;
549223,969956,617,402;580316,968866,820,436;602077,996545,292,356;545173,996796,953,302;539221,988140,669,468;599529,1005874,929,451;451421,337412,675,120;455009,350497,745,423;413957,363311,756,112;431436,356363,471,92;379579,333872,679,412;437950,313587,477,87;
102639,173187,946,299;50198,203665,659,467;38266,193963,670,411;65216,143408,990,508;87591,136323,793,431;32852,174691,898,447;20840,37689,871,442;32361,109659,274,353;95783,113314,592,97;56302,51231,167,337;89651,63544,172,54;75518,57909,576,107;
363401,539545,333,363;389947,520963,769,427;356349,479538,508,99;324717,490063,860,36;387447,496504,75,326;370018,470652,220,177;786924,285962,35,146;776036,274671,857,282;792298,284700,938,502;795218,226347,430,77;771174,230477,923,500;807380,272125,440,380;
1029550,925194,1007,311;1024212,958928,64,323;1047154,739939,600,26;1028996,868549,540,230;1027869,1023993,289,69;1012153,988826,411,250;859359,423165,658,408;827875,421051,759,425;838039,484315,1023,466;884689,499148,709,419;894651,441991,257,185;816711,452147,83,48;
766142,284538,110,50;738495,264644,801,268;696499,278277,802,13;735064,336768,836,278;773597,319528,661,409;773368,292357,406,375;142462,592576,286,355;181523,541235,939,452;109376,605854,357,366;81753,554321,908,124;96602,585865,85,156;162544,502871,723,109;
88858,445703,503,275;145819,403828,962,303;164836,447562,153,165;61280,498157,987,40;95990,447133,76,153;146209,472720,436,379;600045,344340,222,178;648224,392548,526,226;662605,351817,791,430;582047,407334,621,10;593852,372912,79,327;620440,412925,692,123;
803924,977043,44,44;801742,1013564,733,129;801777,1023388,327,229;844386,993946,413,376;842590,989954,642,311;804786,1031482,71,151;525088,296528,569,106;544795,250948,888,122;591322,289294,902,289;523939,257936,1003,463;579445,337457,168,169;521142,300616,770,427;
381000,1016036,732,420;403420,970392,750,478;352955,999749,834,277;358824,939240,387,209;376771,921939,268,352;419960,937489,403,210;938534,638104,989,131;958463,678441,552,232;909678,662334,205,58;956241,685003,985,461;898114,672339,517,388;891695,706156,27,43;
591920,943281,213,343;547810,920207,522,225;504550,958854,811,270;539221,988140,669,468;580316,968866,820,436;563159,975832,555,394;623045,476286,251,351;616365,494643,353,234;617185,471697,278,217;612585,499347,657,408;589788,498036,214,344;604381,462302,332,362;
1045583,706890,804,432;1039964,674648,547,287;992621,692891,716,254;1004264,676842,960,456;996989,681164,115,169;1016916,675979,771,482;868964,662806,527,390;874183,681742,410,211;894800,674351,423,87;893679,639180,336,364;901572,648349,927,500;898114,672339,517,388;
654768,85479,868,493;629383,161817,904,447;603040,89439,638,245;695802,122169,803,34;592222,142372,60,147;572252,104158,237,182;437950,313587,477,87;383679,264074,863,284;424861,224800,521,389;488481,273017,767,31;437593,229199,68,150;469528,285328,755,480;
469121,120541,852,280;528212,155708,963,127;501919,175452,666,119;441255,163352,628,307;502314,197890,331,362;437593,229199,68,150;5572,118718,314,360;2086,201574,841,35;23032,126277,614,113;65216,143408,990,508;65555,139292,649,247;32852,174691,898,447;
40315,654574,780,26;45809,657706,825,274;21660,651366,846,279;5556,528329,977,39;83024,618010,360,204;61171,589492,766,113;38688,367780,703,25;37720,377293,67,149;9763,324665,19,138;14968,384118,1022,314;47852,354958,470,382;23581,327496,655,248;
406672,59257,418,251;375540,39516,388,370;366867,14818,173,337;416589,60143,392,245;426259,16879,13,316;426492,2664,613,100;236227,51537,193,197;300196,26381,381,242;299999,18730,176,171;284308,79294,51,321;328527,86344,867,118;259868,88658,896,37;
635575,521973,188,174;612042,535780,81,154;591103,504235,305,223;613458,484806,618,402;616365,494643,353,234;589788,498036,214,344;857867,448320,590,397;827875,421051,759,425;885365,388951,452,79;860172,398350,313,73;894651,441991,257,185;846541,399214,97,154;
760797,337965,597,111;772636,357011,893,288;755807,290693,591,398;735064,336768,836,278;805836,305665,583,25;773368,292357,406,375;548308,173212,206,201;543047,152150,901,516;557430,192183,495,89;592222,142372,60,147;541066,137948,715,253;572252,104158,237,182;
813812,111518,674,469;741280,137336,684,122;733759,93262,729,110;810467,128509,682,470;740543,186143,66,47;805365,173178,315,16;352420,849151,553,393;293620,867522,230,180;305239,900987,377,208;354769,887642,877,494;380564,841574,177,172;399875,900114,265,65;
622825,619313,375,207;631688,623332,672,469;674120,600722,970,129;678315,630299,944,503;617249,581153,634,308;658920,664526,563,234;50198,203665,659,467;48701,241575,559,93;2086,201574,841,35;27388,187771,451,21;70174,152593,560,395;32852,174691,898,447;
372589,335556,542,284;358873,298448,876,494;383679,264074,863,284;334101,322157,847,439;379579,333872,679,412;437950,313587,477,87;372589,335556,542,284;373606,326245,677,412;413957,363311,756,112;370451,363552,407,375;437950,313587,477,87;433084,347141,557,394;
909622,945121,940,453;904087,921198,2,41;911877,934809,743,477;883076,926841,121,174;870548,966528,394,76;882300,908686,236,181;484396,730899,761,425;510492,777972,170,53;484746,785647,588,110;441175,749174,984,507;480676,792679,1,135;428723,769836,483,383;
1033797,181483,844,490;1024219,196382,580,237;974923,189846,156,335;1030304,55516,415,377;979575,153680,233,347;991419,106936,1006,310;789998,512358,350,77;798723,528169,38,320;794525,497757,925,450;763551,474234,706,107;756564,539829,504,223;759119,519257,469,91;
981187,512968,757,261;957447,524563,807,485;911706,507651,398,373;924330,463020,880,120;982933,442613,78,152;942752,539701,480,383;629383,161817,904,447;694528,172961,326,73;695802,122169,803,34;658545,206586,395,372;692595,205106,717,420;638372,199991,572,293;
968555,261608,397,84;918605,189393,462,83;866838,268428,721,108;935896,277583,127,157;954345,231140,654,314;971077,256644,865,285;439635,1023668,814,435;437011,1038401,952,38;499798,965644,119,172;462705,986525,109,166;531721,1019047,20,139;524474,995418,910,449;
399564,431035,84,155;392965,436290,714,252;342729,389852,699,28;413957,363311,756,112;407947,404079,152,182;370451,363552,407,375;63508,442454,245,349;41737,403009,558,290;14968,384118,1022,314;27401,489941,818,271;42580,464151,839,512;5556,528329,977,39;
749864,699583,524,389;697291,668980,981,130;706344,748647,966,457;692453,728698,936,501;733739,732041,74,325;698526,702535,378,369;805346,704408,164,187;766470,698475,449,214;799965,673569,312,360;762167,656378,72,325;781660,641381,325,228;794896,641993,722,474;
984706,916545,158,335;987040,900154,204,342;967935,869247,612,241;904087,921198,2,41;924686,883710,870,442;957091,925051,259,352;857867,448320,590,397;838039,484315,1023,466;867541,518988,0,315;894651,441991,257,185;924330,463020,880,120;911706,507651,398,373;
711439,212759,935,517;694528,172961,326,73;706803,221174,373,206;658545,206586,395,372;657302,184174,690,415;676430,241489,277,354;362996,1046993,163,186;439635,1023668,814,435;382186,969489,608,401;403420,970392,750,478;437011,1038401,952,38;352955,999749,834,277;
148673,250442,58,150;111096,248823,942,453;106613,281097,137,159;154944,282780,550,289;163362,272874,676,106;136468,290700,416,377;614139,576065,730,127;608809,584288,288,189;621991,558837,974,304;577284,569387,603,301;609865,542367,934,501;552023,519918,544,1;
904087,921198,2,41;889693,902936,258,17;924686,883710,870,442;882300,908686,236,181;906988,847142,784,115;846719,868150,740,257;99285,8315,287,355;33342,18388,28,142;56302,51231,167,337;95578,30549,130,55;81947,53970,32,319;98397,20620,148,179;
451421,337412,675,120;433084,347141,557,394;436137,366103,538,392;469563,363770,247,350;465042,339026,993,132;431436,356363,471,92;314346,766254,635,104;284378,758304,8,315;325710,690550,196,15;342753,692563,574,236;255564,688546,894,446;318892,682382,376,75;
544708,739732,190,340;598244,731661,197,341;564796,722569,123,156;597405,802379,218,207;615336,793072,466,84;561446,794609,926,295;373461,574836,182,193;428243,577040,128,54;375340,586375,250,210;428811,601063,227,61;389137,556906,328,194;419671,646725,340,200;
857867,448320,590,397;859359,423165,658,408;816587,416150,372,241;812906,401565,244,183;816711,452147,83,48;846541,399214,97,154;510492,777972,170,53;474039,752133,683,413;512065,715536,185,55;499049,709624,118,52;424431,723843,459,82;441175,749174,984,507;
86348,407750,822,272;95990,447133,76,153;149672,395876,885,515;145819,403828,962,303;87524,359159,330,196;133304,359896,139,160;182495,648493,541,231;163979,639929,200,199;130329,646206,341,364;144758,682801,983,460;189372,688851,191,340;126370,663859,367,368;
363401,539545,333,363;393070,536076,146,163;402755,497665,231,346;403722,519061,964,506;369062,502238,568,396;387447,496504,75,326;525088,296528,569,106;533087,292027,606,400;503317,294811,111,331;504158,314054,830,117;579445,337457,168,169;561467,362538,323,361;
695510,858383,88,153;775180,860359,641,105;736677,834090,1019,464;741718,862234,63,14;762617,866085,203,342;734385,873610,1009,510;288927,276942,656,466;322963,337030,22,42;242789,315415,458,81;328926,286346,252,211;314138,272709,307,359;334101,322157,847,439;
254017,438922,107,330;268973,447122,229,209;304304,466267,924,294;286973,428910,909,497;259010,409121,374,368;298921,433649,835,489;998418,993733,478,219;984706,916545,158,335;1024212,958928,64,323;949116,969936,399,373;947546,947286,180,192;957091,925051,259,352;
234626,813941,253,61;271782,847069,586,109;286636,814177,31,4;202145,876406,971,458;195910,823702,949,300;254551,863382,4,136;662112,342784,616,101;600045,344340,222,178;692125,369870,914,497;648224,392548,526,226;685401,355481,763,482;606002,381271,601,399;
102639,173187,946,299;92717,126336,900,496;126853,148063,435,78;65216,143408,990,508;70174,152593,560,395;65555,139292,649,247;631575,753701,47,321;667023,718776,49,146;598244,731661,197,341;647043,696538,210,203;636012,681380,1004,463;618754,717078,932,451;
1047159,662729,343,231;1047154,739939,600,26;990323,750624,518,91;992621,692891,716,254;1017714,684384,622,403;1039964,674648,547,287;973394,313111,192,196;977625,287360,105,51;935896,277583,127,157;940467,314037,599,112;914401,313314,537,392;957819,329849,290,356;
186680,943882,108,331;192290,909275,175,191;157415,979485,338,199;144389,917277,533,283;126543,941872,673,249;158311,906182,7,138;528212,155708,963,127;501919,175452,666,119;548308,173212,206,201;557430,192183,495,89;514651,205500,166,336;502314,197890,331,362;
158249,473233,389,20;164836,447562,153,165;215607,433036,298,70;146209,472720,436,379;208369,508707,889,286;162544,502871,723,109;843406,33478,1002,518;830036,41016,986,307;779062,2401,700,12;964393,24375,858,283;909373,38968,151,181;882685,37378,501,274;
381000,1016036,732,420;403420,970392,750,478;437011,1038401,952,38;491577,998179,694,416;462705,986525,109,166;439906,979127,566,292;469121,120541,852,280;451901,109666,864,441;441255,163352,628,307;413804,194015,94,160;412577,193956,728,256;412593,136853,751,260;
188211,425484,505,276;254017,438922,107,330;168821,390258,235,62;226850,384785,535,229;259010,409121,374,368;215607,433036,298,70;591920,943281,213,343;619784,950113,43,144;627585,966433,499,386;549223,969956,617,402;602077,996545,292,356;563159,975832,555,394;
694491,520838,493,273;693324,511562,619,305;674095,560789,86,49;635575,521973,188,174;677967,449328,786,33;648805,502220,160,184;589788,498036,214,344;552023,519918,544,1;529023,475531,920,292;582047,407334,621,10;535843,418064,61,152;604381,462302,332,362;
486023,633487,482,271;510607,653845,14,316;420101,647128,187,56;503181,690978,744,259;496553,623863,931,297;479076,640077,390,83;420101,647128,187,56;419671,646725,340,200;334864,655652,516,224;392188,736637,349,233;415535,718744,609,304;342753,692563,574,236;
372589,335556,542,284;373606,326245,677,412;322963,337030,22,42;328926,286346,252,211;296125,280202,777,428;358873,298448,876,494;880947,797116,643,117;828050,767816,737,111;823323,842294,242,64;887191,799240,897,446;878473,753809,120,173;924687,775061,346,202;
993306,612561,92,159;949743,624646,967,506;992549,664772,837,489;958463,678441,552,232;1009801,646179,54,322;938534,638104,989,131;362996,1046993,163,186;162362,1046707,344,201;299058,1031532,125,175;645797,1047703,794,266;279082,1041431,647,246;352955,999749,834,277;
436134,92903,497,97;469121,120541,852,280;484425,65335,446,19;430412,148921,817,435;428657,92724,226,60;412593,136853,751,260;433053,455430,639,309;402755,497665,231,346;401969,495740,249,351;482018,496394,272,67;453117,473692,919,499;431467,514494,334,197;
919479,853189,519,279;967935,869247,612,241;904087,921198,2,41;906988,847142,784,115;955881,898021,708,419;892869,898663,739,422;441,18866,82,328;5572,118718,314,360;33342,18388,28,142;32361,109659,274,353;61098,64276,562,395;56302,51231,167,337;
462165,415071,787,132;428227,424557,955,454;488922,419237,873,493;427748,402652,10,140;436675,444773,913,450;491299,455182,554,92;324538,176020,162,185;304916,190056,24,3;259741,133761,419,17;288498,130219,393,371;311566,145029,174,190;363240,152648,264,15;
556110,212972,1011,510;544795,250948,888,122;569181,222905,773,130;603511,214163,263,186;557430,192183,495,89;589077,224764,304,359;842793,603878,408,249;842125,613997,652,313;837548,637230,240,63;878739,633051,424,255;897674,560003,886,121;925623,579858,221,7;
8062,997276,354,365;23699,898422,783,264;57714,1022929,735,30;49924,946601,447,264;55980,930445,355,366;37716,902196,487,384;985820,858145,201,341;1021699,855888,752,479;1028996,868549,540,230;1026117,876335,912,28;987040,900154,204,342;1029550,925194,1007,311;
220276,726754,937,298;284378,758304,8,315;314939,701009,746,423;255853,672037,947,504;318892,682382,376,75;203205,667133,228,346;880947,797116,643,117;917036,839665,70,324;906988,847142,784,115;845169,854062,317,191;873252,781410,850,439;924687,775061,346,202;
2086,201574,841,35;27388,187771,451,21;38266,193963,670,411;65216,143408,990,508;70174,152593,560,395;27333,144229,644,405;614847,128215,630,404;695802,122169,803,34;616170,207548,50,148;638372,199991,572,293;592222,142372,60,147;657302,184174,690,415;
878654,743127,306,72;828050,767816,737,111;822200,706477,255,184;884738,740628,178,338;891695,706156,27,43;874183,681742,410,211;1046613,636128,320,192;1009941,511937,573,22;1008386,452364,776,32;995057,589000,625,243;981187,512968,757,261;961834,553476,396,372;
491577,998179,694,416;545173,996796,953,302;531721,1019047,20,139;539221,988140,669,468;499798,965644,119,172;504550,958854,811,270;162362,1046707,344,201;123332,991715,891,287;157415,979485,338,199;227205,1029121,556,233;173143,987797,994,508;230547,980673,238,348;
428227,424557,955,454;458991,417283,872,443;433053,455430,639,309;412446,451580,316,71;491299,455182,554,92;453117,473692,919,499;789998,512358,350,77;817823,483358,73,46;763551,474234,706,107;776360,510418,687,414;816711,452147,83,48;822952,515199,514,90;
637997,1008219,23,318;617479,1042339,243,349;602077,996545,292,356;545173,996796,953,302;563159,975832,555,394;584114,1032854,342,230;625752,718971,798,431;598244,731661,197,341;564796,722569,123,156;613280,670230,404,247;610000,668206,998,309;636012,681380,1004,463;
273970,1000252,124,332;256073,1010139,324,227;230547,980673,238,348;301445,962820,564,94;254125,941853,948,504;220762,969235,169,170;188609,590431,831,275;142462,592576,286,355;171574,598342,999,509;193055,539283,356,235;123995,571003,593,398;162544,502871,723,109;
947546,947286,180,192;901479,968857,549,288;949116,969936,399,373;885176,926636,681,413;870548,966528,394,76;911877,934809,743,477;136428,233085,862,514;128975,219312,879,119;106327,246519,30,144;148673,250442,58,150;106613,281097,137,159;150078,261509,734,421;
547241,636857,596,98;596290,595198,29,143;506901,597241,472,269;528132,548651,620,306;577284,569387,603,301;552023,519918,544,1;412446,451580,316,71;436675,444773,913,450;399564,431035,84,155;458991,417283,872,443;427748,402652,10,140;407947,404079,152,182;
692545,825462,273,187;713738,794002,141,334;696224,766298,234,347;653590,791978,975,459;678108,839156,280,67;647733,834124,453,80;796101,771920,165,188;828050,767816,737,111;765785,752104,507,387;766470,698475,449,214;822200,706477,255,184;805346,704408,164,187;
